Temperature,Humidity,Light,CO2,Occupancy,Ora,day,hour,absH,weekend,out_of_turn,date1
21.26,25.6666666666667,0.0,467.333333333333,0,3,4,22:54:59,22,0.0,1.0,2015-02-04
21.245,25.65,0.0,471.5,0,3,4,22:56:00,22,0.0,1.0,2015-02-04
21.23,25.6333333333333,0.0,471.666666666667,0,3,4,22:57:00,22,0.0,1.0,2015-02-04
21.29,25.7,0.0,475.0,0,3,4,22:58:00,22,0.0,1.0,2015-02-04
21.2,25.6,0.0,471.0,0,3,4,22:59:00,22,0.0,1.0,2015-02-04
21.2,25.6,0.0,471.0,0,3,4,22:59:59,22,0.0,1.0,2015-02-04
21.245,25.65,0.0,471.0,0,3,4,23:00:59,23,0.0,1.0,2015-02-04
21.245,25.65,0.0,474.5,0,3,4,23:02:00,23,0.0,1.0,2015-02-04
21.2,25.6,0.0,475.5,0,3,4,23:03:00,23,0.0,1.0,2015-02-04
21.2,25.6,0.0,474.0,0,3,4,23:04:00,23,0.0,1.0,2015-02-04
21.2,25.6,0.0,469.0,0,3,4,23:05:00,23,0.0,1.0,2015-02-04
21.2,25.6,0.0,474.0,0,3,4,23:06:00,23,0.0,1.0,2015-02-04
21.2,25.6,0.0,474.0,0,3,4,23:06:59,23,0.0,1.0,2015-02-04
21.2,25.6,0.0,468.5,0,3,4,23:08:00,23,0.0,1.0,2015-02-04
21.2,25.6,0.0,469.5,0,3,4,23:09:00,23,0.0,1.0,2015-02-04
21.2,25.6,0.0,472.5,0,3,4,23:10:00,23,0.0,1.0,2015-02-04
21.2,25.6,0.0,467.5,0,3,4,23:10:59,23,0.0,1.0,2015-02-04
21.2,25.6,0.0,469.0,0,3,4,23:12:00,23,0.0,1.0,2015-02-04
21.2,25.55,0.0,466.5,0,3,4,23:12:59,23,0.0,1.0,2015-02-04
21.2,25.5,0.0,469.5,0,3,4,23:13:59,23,0.0,1.0,2015-02-04
21.2,25.5,0.0,469.0,0,3,4,23:15:00,23,0.0,1.0,2015-02-04
21.2,25.5,0.0,467.0,0,3,4,23:16:00,23,0.0,1.0,2015-02-04
21.2,25.5,0.0,467.333333333333,0,3,4,23:17:00,23,0.0,1.0,2015-02-04
21.2,25.5,0.0,467.0,0,3,4,23:18:00,23,0.0,1.0,2015-02-04
21.2,25.5,0.0,464.5,0,3,4,23:19:00,23,0.0,1.0,2015-02-04
21.2,25.445,0.0,466.0,0,3,4,23:19:59,23,0.0,1.0,2015-02-04
21.2,25.5,0.0,473.0,0,3,4,23:21:00,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,475.0,0,3,4,23:22:00,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,471.0,0,3,4,23:23:00,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,470.0,0,3,4,23:23:59,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,466.25,0,3,4,23:25:00,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,467.0,0,3,4,23:25:59,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,473.0,0,3,4,23:26:59,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,468.0,0,3,4,23:28:00,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,463.0,0,3,4,23:29:00,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,466.0,0,3,4,23:30:00,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,467.0,0,3,4,23:31:00,23,0.0,1.0,2015-02-04
21.2,25.29,0.0,468.0,0,3,4,23:31:59,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,468.0,0,3,4,23:32:59,23,0.0,1.0,2015-02-04
21.2,25.29,0.0,468.0,0,3,4,23:34:00,23,0.0,1.0,2015-02-04
21.2,25.34,0.0,465.5,0,3,4,23:35:00,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,464.0,0,3,4,23:36:00,23,0.0,1.0,2015-02-04
21.2,25.34,0.0,464.5,0,3,4,23:37:00,23,0.0,1.0,2015-02-04
21.2,25.29,0.0,465.666666666667,0,3,4,23:38:00,23,0.0,1.0,2015-02-04
21.2,25.365,0.0,465.75,0,3,4,23:38:59,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,464.0,0,3,4,23:39:59,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,467.0,0,3,4,23:41:00,23,0.0,1.0,2015-02-04
21.15,25.39,0.0,466.5,0,3,4,23:42:00,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,465.0,0,3,4,23:43:00,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,462.0,0,3,4,23:44:00,23,0.0,1.0,2015-02-04
21.2,25.39,0.0,459.666666666667,0,3,4,23:44:59,23,0.0,1.0,2015-02-04
21.2,25.29,0.0,458.0,0,3,4,23:45:59,23,0.0,1.0,2015-02-04
21.2,25.34,0.0,462.5,0,3,4,23:47:00,23,0.0,1.0,2015-02-04
21.2,25.29,0.0,467.0,0,3,4,23:48:00,23,0.0,1.0,2015-02-04
21.2,25.29,0.0,466.5,0,3,4,23:49:00,23,0.0,1.0,2015-02-04
21.2,25.29,0.0,463.0,0,3,4,23:50:00,23,0.0,1.0,2015-02-04
21.2,25.29,0.0,465.0,0,3,4,23:51:00,23,0.0,1.0,2015-02-04
21.2,25.29,0.0,463.25,0,3,4,23:51:59,23,0.0,1.0,2015-02-04
21.2,25.29,0.0,460.0,0,3,4,23:53:00,23,0.0,1.0,2015-02-04
21.2,25.29,0.0,457.0,0,3,4,23:54:00,23,0.0,1.0,2015-02-04
21.2,25.29,0.0,456.0,0,3,4,23:55:00,23,0.0,1.0,2015-02-04
21.245,25.245,0.0,454.0,0,3,4,23:55:59,23,0.0,1.0,2015-02-04
21.23,25.23,0.0,454.0,0,3,4,23:57:00,23,0.0,1.0,2015-02-04
21.29,25.29,0.0,458.0,0,3,4,23:57:59,23,0.0,1.0,2015-02-04
21.2,25.2,0.0,456.0,0,3,4,23:58:59,23,0.0,1.0,2015-02-04
21.245,25.245,0.0,456.5,0,3,5,00:00:00,0,0.0,1.0,2015-02-05
21.245,25.245,0.0,458.5,0,3,5,00:01:00,0,0.0,1.0,2015-02-05
21.26,25.26,0.0,459.666666666667,0,3,5,00:02:00,0,0.0,1.0,2015-02-05
21.245,25.245,0.0,464.0,0,3,5,00:03:00,0,0.0,1.0,2015-02-05
21.245,25.2,0.0,465.0,0,3,5,00:04:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,461.0,0,3,5,00:04:59,0,0.0,1.0,2015-02-05
21.245,25.2,0.0,458.5,0,3,5,00:06:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,459.0,0,3,5,00:07:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,451.0,0,3,5,00:08:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,456.0,0,3,5,00:08:59,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,463.0,0,3,5,00:10:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,461.666666666667,0,3,5,00:10:59,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,458.0,0,3,5,00:11:59,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,450.0,0,3,5,00:13:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,457.0,0,3,5,00:14:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,456.0,0,3,5,00:15:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,456.0,0,3,5,00:16:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,461.0,0,3,5,00:16:59,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,463.0,0,3,5,00:17:59,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,460.0,0,3,5,00:19:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,456.0,0,3,5,00:20:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,454.5,0,3,5,00:21:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,448.5,0,3,5,00:22:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,453.5,0,3,5,00:23:00,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,454.0,0,3,5,00:23:59,0,0.0,1.0,2015-02-05
21.29,25.2,0.0,454.0,0,3,5,00:24:59,0,0.0,1.0,2015-02-05
21.29,25.245,0.0,450.5,0,3,5,00:26:00,0,0.0,1.0,2015-02-05
21.29,25.245,0.0,453.0,0,3,5,00:27:00,0,0.0,1.0,2015-02-05
21.2,25.2,0.0,457.0,0,3,5,00:28:00,0,0.0,1.0,2015-02-05
21.2,25.2,0.0,452.5,0,3,5,00:29:00,0,0.0,1.0,2015-02-05
21.2,25.2,0.0,449.0,0,3,5,00:29:59,0,0.0,1.0,2015-02-05
21.2,25.2,0.0,458.666666666667,0,3,5,00:30:59,0,0.0,1.0,2015-02-05
21.2,25.2,0.0,454.5,0,3,5,00:32:00,0,0.0,1.0,2015-02-05
21.2,25.245,0.0,455.5,0,3,5,00:33:00,0,0.0,1.0,2015-02-05
21.2,25.245,0.0,453.5,0,3,5,00:34:00,0,0.0,1.0,2015-02-05
21.2,25.29,0.0,452.0,0,3,5,00:35:00,0,0.0,1.0,2015-02-05
21.2,25.29,0.0,451.5,0,3,5,00:36:00,0,0.0,1.0,2015-02-05
21.2,25.29,0.0,451.0,0,3,5,00:36:59,0,0.0,1.0,2015-02-05
21.1666666666667,25.356666666666694,0.0,450.333333333333,0,3,5,00:38:00,0,0.0,1.0,2015-02-05
21.1666666666667,25.39,0.0,450.0,0,3,5,00:39:00,0,0.0,1.0,2015-02-05
21.15,25.39,0.0,453.5,0,3,5,00:40:00,0,0.0,1.0,2015-02-05
21.1,25.39,0.0,454.0,0,3,5,00:40:59,0,0.0,1.0,2015-02-05
21.15,25.39,0.0,452.5,0,3,5,00:42:00,0,0.0,1.0,2015-02-05
21.1,25.39,0.0,454.0,0,3,5,00:42:59,0,0.0,1.0,2015-02-05
21.1,25.39,0.0,457.0,0,3,5,00:43:59,0,0.0,1.0,2015-02-05
21.1,25.463333333333306,0.0,450.333333333333,0,3,5,00:45:00,0,0.0,1.0,2015-02-05
21.1,25.5,0.0,451.0,0,3,5,00:46:00,0,0.0,1.0,2015-02-05
21.1,25.5,0.0,451.0,0,3,5,00:47:00,0,0.0,1.0,2015-02-05
21.05,25.445,0.0,449.0,0,3,5,00:48:00,0,0.0,1.0,2015-02-05
21.1,25.5,0.0,449.0,0,3,5,00:49:00,0,0.0,1.0,2015-02-05
21.05,25.445,0.0,450.0,0,3,5,00:49:59,0,0.0,1.0,2015-02-05
21.05,25.445,0.0,449.0,0,3,5,00:51:00,0,0.0,1.0,2015-02-05
21.1,25.5,0.0,445.0,0,3,5,00:52:00,0,0.0,1.0,2015-02-05
21.0,25.39,0.0,443.0,0,3,5,00:53:00,0,0.0,1.0,2015-02-05
21.1,25.5,0.0,446.5,0,3,5,00:53:59,0,0.0,1.0,2015-02-05
21.1,25.5,0.0,446.0,0,3,5,00:55:00,0,0.0,1.0,2015-02-05
21.1,25.5,0.0,451.5,0,3,5,00:55:59,0,0.0,1.0,2015-02-05
21.1,25.39,0.0,445.0,0,3,5,00:56:59,0,0.0,1.0,2015-02-05
21.1,25.39,0.0,449.0,0,3,5,00:58:00,0,0.0,1.0,2015-02-05
21.1,25.39,0.0,451.666666666667,0,3,5,00:59:00,0,0.0,1.0,2015-02-05
21.1,25.39,0.0,452.0,0,3,5,01:00:00,1,0.0,1.0,2015-02-05
21.1,25.39,0.0,451.0,0,3,5,01:01:00,1,0.0,1.0,2015-02-05
21.05,25.34,0.0,450.0,0,3,5,01:01:59,1,0.0,1.0,2015-02-05
21.1,25.39,0.0,450.0,0,3,5,01:02:59,1,0.0,1.0,2015-02-05
21.1,25.39,0.0,448.0,0,3,5,01:04:00,1,0.0,1.0,2015-02-05
21.1,25.39,0.0,450.666666666667,0,3,5,01:05:00,1,0.0,1.0,2015-02-05
21.1,25.39,0.0,450.0,0,3,5,01:06:00,1,0.0,1.0,2015-02-05
21.15,25.39,0.0,446.0,0,3,5,01:07:00,1,0.0,1.0,2015-02-05
21.1,25.39,0.0,444.0,0,3,5,01:08:00,1,0.0,1.0,2015-02-05
21.125,25.39,0.0,447.5,0,3,5,01:08:59,1,0.0,1.0,2015-02-05
21.1333333333333,25.39,0.0,443.333333333333,0,3,5,01:09:59,1,0.0,1.0,2015-02-05
21.1,25.34,0.0,443.5,0,3,5,01:11:00,1,0.0,1.0,2015-02-05
21.1,25.34,0.0,444.0,0,3,5,01:12:00,1,0.0,1.0,2015-02-05
21.15,25.34,0.0,449.0,0,3,5,01:13:00,1,0.0,1.0,2015-02-05
21.2,25.29,0.0,449.333333333333,0,3,5,01:14:00,1,0.0,1.0,2015-02-05
21.15,25.29,0.0,448.0,0,3,5,01:14:59,1,0.0,1.0,2015-02-05
21.15,25.245,0.0,449.5,0,3,5,01:15:59,1,0.0,1.0,2015-02-05
21.2,25.245,0.0,450.0,0,3,5,01:17:00,1,0.0,1.0,2015-02-05
21.2,25.2,0.0,447.0,0,3,5,01:18:00,1,0.0,1.0,2015-02-05
21.2,25.2,0.0,446.0,0,3,5,01:19:00,1,0.0,1.0,2015-02-05
21.1333333333333,25.2,0.0,443.0,0,3,5,01:20:00,1,0.0,1.0,2015-02-05
21.1666666666667,25.2,0.0,444.0,0,3,5,01:21:00,1,0.0,1.0,2015-02-05
21.2,25.2,0.0,444.5,0,3,5,01:21:59,1,0.0,1.0,2015-02-05
21.2,25.2,0.0,445.0,0,3,5,01:23:00,1,0.0,1.0,2015-02-05
21.2,25.2,0.0,451.0,0,3,5,01:24:00,1,0.0,1.0,2015-02-05
21.2,25.2,0.0,450.0,0,3,5,01:25:00,1,0.0,1.0,2015-02-05
21.2,25.2,0.0,444.0,0,3,5,01:25:59,1,0.0,1.0,2015-02-05
21.2,25.2,0.0,443.0,0,3,5,01:27:00,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,438.5,0,3,5,01:27:59,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,441.0,0,3,5,01:28:59,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,444.0,0,3,5,01:30:00,1,0.0,1.0,2015-02-05
21.2,25.15,0.0,441.5,0,3,5,01:31:00,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,441.0,0,3,5,01:32:00,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,439.5,0,3,5,01:33:00,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,441.0,0,3,5,01:34:00,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,442.0,0,3,5,01:34:59,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,441.0,0,3,5,01:36:00,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,436.0,0,3,5,01:37:00,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,442.5,0,3,5,01:38:00,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,446.0,0,3,5,01:38:59,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,443.0,0,3,5,01:40:00,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,437.5,0,3,5,01:40:59,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,440.5,0,3,5,01:41:59,1,0.0,1.0,2015-02-05
21.2,25.05,0.0,439.5,0,3,5,01:43:00,1,0.0,1.0,2015-02-05
21.2,25.0,0.0,443.0,0,3,5,01:44:00,1,0.0,1.0,2015-02-05
21.2,25.0,0.0,443.0,0,3,5,01:45:00,1,0.0,1.0,2015-02-05
21.2,25.0,0.0,438.5,0,3,5,01:46:00,1,0.0,1.0,2015-02-05
21.2,25.0,0.0,438.0,0,3,5,01:46:59,1,0.0,1.0,2015-02-05
21.2,25.0,0.0,442.333333333333,0,3,5,01:47:59,1,0.0,1.0,2015-02-05
21.2,25.0,0.0,448.0,0,3,5,01:49:00,1,0.0,1.0,2015-02-05
21.2,25.1,0.0,447.5,0,3,5,01:50:00,1,0.0,1.0,2015-02-05
21.125,25.1,0.0,445.75,0,3,5,01:51:00,1,0.0,1.0,2015-02-05
21.1,25.0,0.0,439.0,0,3,5,01:52:00,1,0.0,1.0,2015-02-05
21.1,25.1,0.0,440.0,0,3,5,01:53:00,1,0.0,1.0,2015-02-05
21.1,25.1,0.0,441.5,0,3,5,01:53:59,1,0.0,1.0,2015-02-05
21.1,25.0666666666667,0.0,439.0,0,3,5,01:54:59,1,0.0,1.0,2015-02-05
21.1,25.0,0.0,439.0,0,3,5,01:56:00,1,0.0,1.0,2015-02-05
21.1,25.1,0.0,437.5,0,3,5,01:57:00,1,0.0,1.0,2015-02-05
21.05,25.05,0.0,437.5,0,3,5,01:58:00,1,0.0,1.0,2015-02-05
21.1,25.1,0.0,439.333333333333,0,3,5,01:59:00,1,0.0,1.0,2015-02-05
21.1,25.1,0.0,443.0,0,3,5,01:59:59,1,0.0,1.0,2015-02-05
21.0,25.0,0.0,440.5,0,3,5,02:00:59,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,442.333333333333,0,3,5,02:02:00,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,440.666666666667,0,3,5,02:03:00,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,440.0,0,3,5,02:04:00,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,439.0,0,3,5,02:05:00,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,442.0,0,3,5,02:06:00,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,443.5,0,3,5,02:06:59,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,445.0,0,3,5,02:08:00,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,445.0,0,3,5,02:09:00,2,0.0,1.0,2015-02-05
21.0,25.05,0.0,442.5,0,3,5,02:10:00,2,0.0,1.0,2015-02-05
21.0,25.1,0.0,440.0,0,3,5,02:10:59,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,439.5,0,3,5,02:12:00,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,438.5,0,3,5,02:12:59,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,435.0,0,3,5,02:13:59,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,439.5,0,3,5,02:15:00,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,440.5,0,3,5,02:16:00,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,439.5,0,3,5,02:17:00,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,441.0,0,3,5,02:18:00,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,442.0,0,3,5,02:19:00,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,445.0,0,3,5,02:19:59,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,444.0,0,3,5,02:21:00,2,0.0,1.0,2015-02-05
21.0,25.0,0.0,445.0,0,3,5,02:22:00,2,0.0,1.0,2015-02-05
21.0,24.89,0.0,444.0,0,3,5,02:23:00,2,0.0,1.0,2015-02-05
21.0,24.89,0.0,443.0,0,3,5,02:23:59,2,0.0,1.0,2015-02-05
21.0,24.89,0.0,448.0,0,3,5,02:25:00,2,0.0,1.0,2015-02-05
21.05,24.945,0.0,443.0,0,3,5,02:25:59,2,0.0,1.0,2015-02-05
21.05,24.945,0.0,440.0,0,3,5,02:26:59,2,0.0,1.0,2015-02-05
21.0,24.89,0.0,440.0,0,3,5,02:28:00,2,0.0,1.0,2015-02-05
21.033333333333303,24.926666666666694,0.0,441.0,0,3,5,02:29:00,2,0.0,1.0,2015-02-05
21.05,24.945,0.0,440.5,0,3,5,02:30:00,2,0.0,1.0,2015-02-05
21.05,24.945,0.0,444.5,0,3,5,02:31:00,2,0.0,1.0,2015-02-05
21.1,25.0,0.0,446.0,0,3,5,02:31:59,2,0.0,1.0,2015-02-05
21.05,24.945,0.0,442.5,0,3,5,02:32:59,2,0.0,1.0,2015-02-05
21.0,24.89,0.0,439.0,0,3,5,02:34:00,2,0.0,1.0,2015-02-05
21.1,24.89,0.0,441.0,0,3,5,02:35:00,2,0.0,1.0,2015-02-05
21.1,24.89,0.0,438.333333333333,0,3,5,02:36:00,2,0.0,1.0,2015-02-05
21.033333333333303,24.89,0.0,439.5,0,3,5,02:37:00,2,0.0,1.0,2015-02-05
21.075,24.9725,0.0,440.75,0,3,5,02:38:00,2,0.0,1.0,2015-02-05
21.033333333333303,24.926666666666694,0.0,437.0,0,3,5,02:38:59,2,0.0,1.0,2015-02-05
21.1,24.945,0.0,440.5,0,3,5,02:39:59,2,0.0,1.0,2015-02-05
21.1,24.9175,0.0,442.25,0,3,5,02:41:00,2,0.0,1.0,2015-02-05
21.1,24.89,0.0,435.0,0,3,5,02:42:00,2,0.0,1.0,2015-02-05
21.1,24.89,0.0,435.5,0,3,5,02:43:00,2,0.0,1.0,2015-02-05
21.1,24.89,0.0,432.0,0,3,5,02:44:00,2,0.0,1.0,2015-02-05
21.1,24.89,0.0,439.5,0,3,5,02:44:59,2,0.0,1.0,2015-02-05
21.05,24.84,0.0,442.5,0,3,5,02:45:59,2,0.0,1.0,2015-02-05
21.1,24.89,0.0,438.5,0,3,5,02:47:00,2,0.0,1.0,2015-02-05
21.05,24.84,0.0,435.5,0,3,5,02:48:00,2,0.0,1.0,2015-02-05
21.0666666666667,24.856666666666694,0.0,437.333333333333,0,3,5,02:49:00,2,0.0,1.0,2015-02-05
21.1,24.89,0.0,437.0,0,3,5,02:50:00,2,0.0,1.0,2015-02-05
21.033333333333303,24.823333333333306,0.0,438.0,0,3,5,02:51:00,2,0.0,1.0,2015-02-05
21.025,24.84,0.0,435.0,0,3,5,02:51:59,2,0.0,1.0,2015-02-05
21.0,24.79,0.0,440.0,0,3,5,02:53:00,2,0.0,1.0,2015-02-05
21.0,24.823333333333306,0.0,441.333333333333,0,3,5,02:54:00,2,0.0,1.0,2015-02-05
21.0,24.856666666666694,0.0,435.0,0,3,5,02:55:00,2,0.0,1.0,2015-02-05
21.0,24.89,0.0,432.0,0,3,5,02:55:59,2,0.0,1.0,2015-02-05
21.0,24.89,0.0,435.5,0,3,5,02:57:00,2,0.0,1.0,2015-02-05
21.0,24.89,0.0,444.0,0,3,5,02:57:59,2,0.0,1.0,2015-02-05
21.0,24.84,0.0,444.5,0,3,5,02:58:59,2,0.0,1.0,2015-02-05
21.0,24.89,0.0,446.0,0,3,5,03:00:00,3,0.0,1.0,2015-02-05
21.0,24.89,0.0,445.0,0,3,5,03:01:00,3,0.0,1.0,2015-02-05
21.0,24.89,0.0,438.333333333333,0,3,5,03:02:00,3,0.0,1.0,2015-02-05
21.0,24.89,0.0,445.5,0,3,5,03:03:00,3,0.0,1.0,2015-02-05
21.0,24.89,0.0,439.0,0,3,5,03:04:00,3,0.0,1.0,2015-02-05
21.0,24.89,0.0,439.0,0,3,5,03:04:59,3,0.0,1.0,2015-02-05
20.945,24.89,0.0,439.5,0,3,5,03:06:00,3,0.0,1.0,2015-02-05
20.963333333333303,24.89,0.0,443.333333333333,0,3,5,03:07:00,3,0.0,1.0,2015-02-05
20.89,24.89,0.0,443.5,0,3,5,03:08:00,3,0.0,1.0,2015-02-05
20.926666666666698,24.89,0.0,444.0,0,3,5,03:08:59,3,0.0,1.0,2015-02-05
21.0,24.89,0.0,447.5,0,3,5,03:10:00,3,0.0,1.0,2015-02-05
20.89,24.89,0.0,445.5,0,3,5,03:10:59,3,0.0,1.0,2015-02-05
20.89,24.89,0.0,443.0,0,3,5,03:11:59,3,0.0,1.0,2015-02-05
20.89,24.89,0.0,438.0,0,3,5,03:13:00,3,0.0,1.0,2015-02-05
20.89,24.89,0.0,428.0,0,3,5,03:14:00,3,0.0,1.0,2015-02-05
20.89,24.89,0.0,431.0,0,3,5,03:15:00,3,0.0,1.0,2015-02-05
20.89,24.89,0.0,441.0,0,3,5,03:16:00,3,0.0,1.0,2015-02-05
20.89,24.89,0.0,446.0,0,3,5,03:16:59,3,0.0,1.0,2015-02-05
20.89,24.89,0.0,447.0,0,3,5,03:17:59,3,0.0,1.0,2015-02-05
20.89,24.89,0.0,439.0,0,3,5,03:19:00,3,0.0,1.0,2015-02-05
20.89,24.89,0.0,438.333333333333,0,3,5,03:20:00,3,0.0,1.0,2015-02-05
20.89,24.89,0.0,442.0,0,3,5,03:21:00,3,0.0,1.0,2015-02-05
20.926666666666698,24.79,0.0,443.333333333333,0,3,5,03:22:00,3,0.0,1.0,2015-02-05
20.89,24.79,0.0,448.0,0,3,5,03:23:00,3,0.0,1.0,2015-02-05
20.89,24.79,0.0,444.5,0,3,5,03:23:59,3,0.0,1.0,2015-02-05
20.926666666666698,24.79,0.0,443.333333333333,0,3,5,03:24:59,3,0.0,1.0,2015-02-05
20.945,24.79,0.0,445.0,0,3,5,03:26:00,3,0.0,1.0,2015-02-05
21.0,24.7,0.0,445.0,0,3,5,03:27:00,3,0.0,1.0,2015-02-05
21.0,24.7,0.0,443.5,0,3,5,03:28:00,3,0.0,1.0,2015-02-05
21.0,24.7,0.0,439.0,0,3,5,03:29:00,3,0.0,1.0,2015-02-05
21.0,24.7,0.0,441.5,0,3,5,03:29:59,3,0.0,1.0,2015-02-05
21.0,24.6333333333333,0.0,441.333333333333,0,3,5,03:30:59,3,0.0,1.0,2015-02-05
21.0,24.6,0.0,441.0,0,3,5,03:32:00,3,0.0,1.0,2015-02-05
21.0,24.6,0.0,441.0,0,3,5,03:33:00,3,0.0,1.0,2015-02-05
21.0,24.6,0.0,440.0,0,3,5,03:34:00,3,0.0,1.0,2015-02-05
21.0,24.6,0.0,436.0,0,3,5,03:35:00,3,0.0,1.0,2015-02-05
21.0,24.6,0.0,444.0,0,3,5,03:36:00,3,0.0,1.0,2015-02-05
21.0,24.6,0.0,442.0,0,3,5,03:36:59,3,0.0,1.0,2015-02-05
21.0,24.6,0.0,443.666666666667,0,3,5,03:38:00,3,0.0,1.0,2015-02-05
21.0,24.6,0.0,439.5,0,3,5,03:39:00,3,0.0,1.0,2015-02-05
21.0,24.5666666666667,0.0,439.333333333333,0,3,5,03:40:00,3,0.0,1.0,2015-02-05
21.0,24.55,0.0,443.5,0,3,5,03:40:59,3,0.0,1.0,2015-02-05
21.0,24.5,0.0,445.0,0,3,5,03:42:00,3,0.0,1.0,2015-02-05
21.0,24.5,0.0,441.5,0,3,5,03:42:59,3,0.0,1.0,2015-02-05
21.0,24.5,0.0,445.0,0,3,5,03:43:59,3,0.0,1.0,2015-02-05
21.0,24.5,0.0,444.5,0,3,5,03:45:00,3,0.0,1.0,2015-02-05
21.0,24.5,0.0,443.666666666667,0,3,5,03:46:00,3,0.0,1.0,2015-02-05
21.0,24.5,0.0,445.5,0,3,5,03:47:00,3,0.0,1.0,2015-02-05
21.0,24.445,0.0,445.0,0,3,5,03:48:00,3,0.0,1.0,2015-02-05
21.0,24.445,0.0,443.5,0,3,5,03:49:00,3,0.0,1.0,2015-02-05
21.0,24.39,0.0,447.0,0,3,5,03:49:59,3,0.0,1.0,2015-02-05
21.0,24.39,0.0,444.0,0,3,5,03:51:00,3,0.0,1.0,2015-02-05
21.0,24.5,0.0,442.5,0,3,5,03:52:00,3,0.0,1.0,2015-02-05
21.0,24.426666666666694,0.0,445.0,0,3,5,03:53:00,3,0.0,1.0,2015-02-05
21.0,24.5,0.0,444.0,0,3,5,03:53:59,3,0.0,1.0,2015-02-05
21.0,24.39,0.0,440.0,0,3,5,03:55:00,3,0.0,1.0,2015-02-05
21.0,24.39,0.0,445.5,0,3,5,03:55:59,3,0.0,1.0,2015-02-05
21.0,24.39,0.0,444.5,0,3,5,03:56:59,3,0.0,1.0,2015-02-05
21.0,24.39,0.0,442.5,0,3,5,03:58:00,3,0.0,1.0,2015-02-05
21.0,24.39,0.0,444.0,0,3,5,03:59:00,3,0.0,1.0,2015-02-05
